,star_rating,review_scores,vote_values,export
109,5,0.022590301582999572,1.0,
110,5,0.05522335975611625,1.0,
111,5,0.10957516950895396,1.0,
112,5,0.2822726450310795,1.0,
113,5,0.14622577450227459,1.1505149978319906,
114,3,0.03774032798284699,1.0,
115,5,0.0024209640854677694,1.0,
116,5,0.0705301508058378,1.0,
117,2,0.03505641762464462,1.0,
118,5,0.11858170061933127,1.0,
119,5,0.06836345900015361,1.0,
120,5,0.03774032798284699,1.0,
121,5,0.06724343082869488,1.0,
122,3,-0.11528460601703738,1.0,
123,4,-0.11419541952429357,1.0,
124,4,-0.14790811087307576,1.0,
125,5,0.03991660740544267,1.0,
126,2,0.031025887710011357,1.0,
127,5,0.11746814667077121,1.0,
128,5,-0.13679638515026316,1.0,
129,5,-0.001695507945163932,1.0,
130,5,0.052675697531076704,1.0,
131,5,0.11748568533795556,1.318080836479775,
132,5,0.14566336607829955,1.0,
133,1,0.15272191000123492,1.1590404182398875,
134,5,-0.14797601165850116,1.0,
135,5,0.14102126995403896,1.0,
136,5,0.10647438267683995,1.0,
137,5,0.05955014022466143,1.0,
138,5,-0.04694983537061104,1.0,
139,5,0.08027605077812483,1.1505149978319906,
140,5,0.0816987346461846,1.0,
141,5,0.16346419810819368,1.0,
142,5,0.10730301438303425,1.0,
143,2,-0.0010813270666880648,1.0,
144,5,0.11358845697879039,1.0,
145,5,0.11178125965806762,1.0,
146,5,-0.26950764368655333,1.0,
147,5,0.3267499588583629,1.0,
148,4,0.14368530543678215,1.0,
149,3,-0.08211342631576057,1.0,
150,5,0.09058241088265273,1.0,
151,4,-0.1372766632674698,1.0,
152,5,0.1942079324187702,1.0,
153,4,-0.20103785683824205,1.0,
154,1,-0.08030728758693417,1.0,
155,5,0.0781632673429189,1.0,
156,5,0.1361644799103785,1.0,
157,5,0.11043479429401515,1.0,
158,5,0.05581887212587411,1.0,
159,5,0.3156724236125603,1.0,
160,5,0.28987225979071596,1.0,
161,5,-0.0018896399795984564,1.0,
162,5,0.09454314864960356,1.0,
163,2,-0.07484573660238691,1.0,
164,5,0.16962199862709637,1.0,
165,2,-0.0869961278761262,1.0,
166,5,0.14092231232086627,1.0,
167,5,0.12394761617212158,1.0,
168,5,0.06919195811699952,1.0,
169,5,0.09127577577608736,1.0,
170,5,0.2649391652679709,1.0,
171,5,0.30309479219715474,1.1505149978319906,
172,3,0.09882701147159212,1.1505149978319906,
173,5,0.03717900324175405,1.0,
174,5,0.05608946665104364,1.0,
175,5,0.11722665946821431,1.0,
176,5,-0.004755728819819005,1.0,
177,5,0.060624621816434576,1.0,
178,3,-0.03453700962704076,1.0,
179,5,-0.04758617657960729,1.1505149978319906,
180,5,0.057604755891774495,1.0,
181,5,0.10927568265107324,1.0,
182,5,0.18147156283581234,1.0,
183,5,0.2074262524802255,1.0,
184,4,-0.01423748667311786,1.0,
185,5,-0.059091532143232595,1.0,
186,3,0.09839829428674607,1.0,
187,5,0.15968488224264865,1.0,
188,5,0.4483139033971093,1.0,
189,5,0.16473743730019752,1.0,
190,5,0.07348177196078698,1.0,
191,5,-0.10184232550272077,1.0,
192,4,0.0039924343932336015,1.0,
193,4,0.031133818696723825,1.0,
194,2,0.08286634098738821,1.1505149978319906,
195,5,0.016723288372769485,1.0,
196,4,0.034136298435567536,1.0,
197,5,0.15416931624775954,1.0,
198,5,-0.011246468399555454,1.0,
199,5,0.24673471070166997,1.0,
200,5,0.10993118194393414,1.0,
201,5,0.01251296044358563,1.0,
202,5,0.056875331111164495,1.0,
203,5,0.2977536224309336,1.0,
204,5,0.07157518409042396,1.0,
205,3,0.01990694668659687,1.0,
206,5,0.20465097960667666,1.0,
207,3,0.11524651120149176,1.0,
208,5,0.06900678782194536,1.0,
209,3,0.03279283664972388,1.0,
210,5,0.06657213001338569,1.0,
211,5,0.24840715986021022,1.0,
212,4,0.24749376580038973,1.0,
213,5,0.4557919031398763,1.1590404182398875,
214,5,0.2343026284305929,1.0,
215,4,0.035276465522663614,1.0,
216,5,0.2645032616417904,1.1505149978319906,
217,3,0.03463879464500197,1.0,
218,5,0.013913742399211948,1.0,
219,5,0.061829871800924696,1.0,
220,5,0.2997717489777201,1.0,
221,3,0.04317942512363704,1.0,
222,2,-0.1862484459466085,1.0,
223,5,0.09482459288640976,1.3010299956639813,
224,2,0.010769274842170606,1.0,
225,5,0.03546638197039931,1.0,
226,5,0.3032049824677383,1.0,
227,5,0.0509025747780405,1.0,
228,4,0.17236689488097,1.0,
229,5,-0.07489570788135413,1.0,
230,5,-0.002712967400569699,1.0,
231,5,0.13114197184808418,1.0,
232,5,0.053282500501989016,1.0,
233,5,0.15531456114692954,1.0,
234,1,0.028347679815309057,1.0,
235,4,0.26373670191959375,1.0,
236,5,0.24590757852640133,1.0,
237,5,0.12257554644881585,1.0,
238,5,0.04024734545679376,1.0,
239,5,0.12042133471504313,1.0,
240,5,0.028532012581631516,1.0,
241,5,0.013266312897476595,1.0,
242,5,0.14930527003688754,1.0,
243,5,0.053118814669325776,1.0,
244,5,0.1910077473085363,1.0,
245,5,-0.00445487012594592,1.0,
246,5,0.053118814669325776,1.0,
247,5,0.03774032798284699,1.0,
248,4,0.2658639010414041,1.0,
249,5,0.03082259502876239,1.1505149978319906,
250,5,0.15529227075483565,1.0,
251,3,0.18210561670647651,1.0,
252,5,0.09427591710330452,1.0,
253,5,0.10456521206101321,1.0,
254,3,0.037355630514297467,1.0,
255,5,0.0894284368536633,1.0,
256,5,0.06320958917163022,1.0,
257,5,-0.15910210241868183,1.0,
258,4,-0.04020473364583932,1.0,
259,5,0.24266946846098092,1.0,
260,5,0.16255203195792145,1.0,
261,3,0.029643117750227432,1.0,
262,3,0.044354210432622665,1.0,
263,5,0.1423451348248701,1.0,
264,5,0.06494494440236442,1.0,
265,4,0.1390189796402872,1.0,
266,4,0.07434465804994916,1.0,
267,4,0.0657533642105208,1.0,
268,1,0.08157523587836613,1.1505149978319906,
269,5,0.16407554126225898,1.0,
270,3,0.08475723556063697,1.0,
271,5,-0.011352533410128984,1.0,
272,5,0.06275108857023515,1.0,
273,5,0.5177838194911453,1.1590404182398875,
274,1,0.14418730622588782,1.0,
275,5,0.1414740878510079,1.0,
276,1,-0.1959691405126165,1.4829131657224324,
277,5,0.04888923944378254,1.0,
278,5,0.07951414489491127,1.0,
279,5,0.056875331111164495,1.0,
280,1,-0.15488931634075342,1.1505149978319906,
281,4,-0.038403190172242585,1.0,
282,5,0.06349995754152804,1.0,
283,5,0.051616103575399475,1.1505149978319906,
284,2,-0.014352892720546073,1.0,
285,3,-0.07808809032142028,1.1505149978319906,
286,1,-0.2424937800446041,1.0,
287,4,0.05352527259290696,1.0,
288,5,0.008111629446604152,1.0,
289,5,-0.08794805407515804,1.0,
290,5,0.16284865056695352,1.0,
291,3,-0.01911403336288009,1.0,
292,5,0.0514138734984293,1.0,
293,5,0.11939932864319891,1.318080836479775,
294,5,0.0026230901191715006,1.0,
295,5,-0.00036818150494344337,1.0,
296,4,0.18008513599241383,1.0,
297,3,-0.010132676406920726,1.0,
298,5,0.03991660740544267,1.0,
299,5,0.03991660740544267,1.0,
300,5,0.16166267672532264,1.0,
301,5,0.11526242700800138,1.0,
302,5,0.02643613026701752,1.0,
303,3,-0.06618277162493724,1.7243697485836487,
304,4,0.12974247177274156,1.0,
305,1,0.017063163886348764,1.0,
306,5,0.05411001429212492,1.0,
307,3,-0.05822766523692691,1.0,
308,1,-0.09496111562383636,1.4515449934959719,
309,5,0.1794129372317923,1.0,
310,5,0.11360624243532857,1.0,
311,4,0.3555392045056953,1.0,
312,5,-0.036669457353942114,1.0,
313,5,0.23876785344081686,1.0,
314,5,0.0657533642105208,1.0,
315,5,0.06028437659377728,1.0,
316,2,-0.14399469526883513,1.0,
317,4,0.023556570916131392,1.0,
318,5,0.19135925561391787,1.0,
319,5,0.06340360566796432,1.0,
320,5,0.08589066344151775,1.0,
321,5,0.06573633423549863,1.3010299956639813,
322,5,0.031400496102268693,1.0,
323,5,0.0636224777645773,1.0,
324,5,0.06325688641372862,1.0,
325,5,0.17165773486893654,1.0,
326,3,-0.029596882555841475,1.7,
327,4,0.027066451840943362,1.0,
328,2,0.0036354343679887435,1.0,
329,5,0.6199398079495047,1.0,
330,5,0.055451877369667724,1.0,
331,5,-0.0046310298284772955,1.0,
332,5,0.008480602459057796,1.0,
333,5,0.07931164967332105,1.0,
334,3,-0.004739414811466336,1.0,
335,3,0.14514559051930087,1.0,
336,5,0.3244808306785596,1.0,
337,5,0.1406689824584486,1.0,
338,5,0.40358367909016346,1.0,
339,5,0.03797294563027043,1.0,
340,5,0.0701417052931439,1.0,
341,4,0.07620660881064278,1.0,
342,5,0.04450750237743106,1.0,
343,5,-0.04863057373235202,1.0,
344,1,0.0347934015962692,1.0,
345,3,-0.12060446582542772,1.0,
346,5,0.1304988356828476,1.0,
347,5,0.047309909416703544,1.0,
348,5,0.03774032798284699,1.1505149978319906,
349,5,0.019974619887462186,1.0,
350,4,-0.022244022332703395,1.0,
351,5,0.05842982895191495,1.0,
352,5,0.12532495984534586,1.0,
353,5,0.07316889690286565,1.5591760034688151,
354,3,0.009192147723450006,1.0,
355,4,0.040780841823318426,1.0,
356,3,0.16726733886477563,1.0,
357,5,0.0898964692392501,1.0,
358,5,0.33984793183521544,1.0,
359,5,0.23973613586857656,1.0,
360,3,0.045589468704291924,1.1505149978319906,
361,5,-0.17000660715672922,1.0,
362,5,0.034140711746656116,1.0,
363,5,0.13894926763661886,1.6484593753197032,
364,5,0.1720030723048782,1.0,
365,3,0.10035961461627263,1.0,
366,5,0.0013875133464731348,1.0,
367,5,0.08972807174955744,1.0,
368,5,0.04987043825391879,1.0,
369,5,0.009145658551299451,1.0,
370,4,-0.01400328416963248,1.0,
371,1,-0.04886121282710665,1.7902037386179506,
372,1,0.22154436888287155,1.0,
373,5,0.110157417110186,1.0,
374,5,0.0466618239948402,1.1590404182398875,
375,4,0.11193571703931093,1.0,
376,5,0.04043401849342354,1.0,
377,5,-0.0494931316091658,1.0,
378,5,0.08947121834536587,1.0,
379,5,0.10137929553860747,1.0,
380,5,0.1144883847134639,1.0,
381,5,0.29664858510552916,1.0,
382,5,0.11576385408968504,1.0,
383,5,0.25757407927501097,1.1505149978319906,
384,1,-0.042518187002523966,1.0,
385,4,0.2905956739849813,1.0,
386,5,0.15505527536966746,1.0,
387,5,0.07032114186153571,1.0,
388,3,0.07199775186805013,1.0,
389,5,0.3348570618745299,1.0,
390,5,0.297220394502717,1.0,
391,5,0.0431398068733877,1.0,
392,5,0.04142480218132727,1.0,
393,5,0.5535782227988855,1.0,
394,5,0.03874763101438061,1.0,
395,5,0.06536563356635527,1.0,
396,5,0.03499156052561947,1.0,
397,5,0.22433115263406433,1.0,
398,3,-0.010181005851042091,1.0,
399,2,-0.14269972854601676,1.1505149978319906,
400,4,-0.23777230048609166,1.5591760034688151,
401,5,0.08339769028924149,1.0,
402,5,-0.2188151139557446,1.4193820026016113,
403,4,0.03774032798284699,1.0,
404,5,0.20620281965952403,1.0,
405,5,-0.023300923835376075,1.1505149978319906,
406,4,0.08582115479120933,1.0,
407,5,0.12151814062473898,1.0,
408,1,-0.003920469713285524,1.0,
409,3,0.2764727059162362,1.4829131657224324,
410,3,0.09583856073793351,1.0,
411,2,-0.05352180037102716,1.0,
412,4,0.24118356449120038,1.0,
413,5,-0.11574620714855577,1.0,
414,5,0.0959137921237696,1.0,
415,5,0.14429005084677993,1.0,
416,5,0.1779376388207221,1.0,
417,5,-0.10005951952716119,1.0,
418,3,0.0656814647099413,1.0,
419,5,0.13519008566726232,1.0,
420,4,0.002009642041749249,1.8520485605840025,
421,5,0.056601923894687545,1.0,
422,5,0.12768036933129912,1.6484593753197032,
423,5,0.032445358542130265,1.0,
424,2,-0.09856474585522967,1.0,
425,5,-0.00036818150494344337,1.0,
426,4,0.030678892294775384,1.1505149978319906,
427,5,0.2072556619324586,1.0,
428,5,-0.013716094081211772,1.0,
429,5,0.10915330049165917,1.0,
430,5,-0.005189246924561797,1.0,
431,5,0.09828295378347374,1.0,
432,5,0.019048194970694432,1.0,
433,5,0.025149650460905004,1.0,
434,5,0.21535488103292888,1.0,
435,5,0.050317899901306085,1.0,
436,5,0.132812551087635,1.0,
437,5,0.025912686855863676,1.0,
438,5,0.04453650091300698,1.0,
439,4,0.34941262229097836,1.0,
440,2,0.23866107153216243,1.0,
441,5,0.15340973119950574,1.1505149978319906,
442,2,-0.13138586569958388,1.0,
443,5,0.14302824339896336,1.0,
444,4,0.06665367096084251,1.1590404182398875,
445,4,0.03658225026221906,1.0,
446,4,-0.05823710706649088,1.0,
447,3,-0.18835432226656268,1.0,
448,5,0.04671983275770808,1.0,
449,5,0.03774032798284699,1.0,
450,5,0.029643117750227432,1.0,
451,2,0.19594045798962156,1.0,
452,5,-0.028746839083282794,1.0,
453,5,0.003043079521507508,1.0,
454,5,0.15527911174977493,1.0,
455,5,0.18690614854030674,1.8482155639460665,
456,5,0.3632180923612327,1.318080836479775,
457,5,0.05706503931927065,1.0,
458,1,-0.16433862646199815,1.0,
459,5,-0.035218566911389804,1.0,
460,4,0.20332477117069425,1.1505149978319906,
461,3,0.05699763288572468,1.0,
462,5,0.18667650888031506,1.0,
463,2,0.00032216619616631803,1.5591760034688151,
464,2,-0.03892407366039885,1.1590404182398875,
465,5,0.022383491005072642,1.0,
466,5,-0.041245739607682186,1.0,
467,5,0.07087144773747855,1.0,
468,5,0.018280318754070102,1.0,
469,4,-0.14908495203851535,1.0,
470,5,0.08603403182628178,1.1590404182398875,
471,5,0.047328025660144935,1.0,
472,5,0.08372939997256701,1.0,
473,5,0.03553330876874172,1.0,
474,4,0.03658225026221906,1.0,
475,5,0.18781951683145737,1.1505149978319906,
476,5,0.16607046390293378,1.0,
477,5,0.11959193740263352,1.0,
478,5,0.1640200503756457,1.0,
479,5,0.008547192606741305,1.0,
480,5,0.20233660312973223,1.0,
481,3,-0.18589193429752493,1.0,
482,5,0.26319142497956705,1.0,
483,5,0.06444610210646928,1.0,
484,4,0.054269629934057484,1.0,
485,5,-0.16054217899186574,1.0,
486,1,0.00530468556259267,1.0,
487,5,0.05530576955850419,1.0,
488,5,0.07423566539235349,1.0,
489,5,-0.057365470339594715,1.1505149978319906,
490,2,-0.023866358152170974,1.0,
491,5,-0.015504186535965303,1.0,
492,5,0.034651535577125525,1.0,
493,5,0.03991660740544267,1.0,
494,5,0.05530576955850419,1.0,
495,5,-0.02407523860924421,1.0,
496,3,0.19972648249099478,1.0,
497,5,0.12273246808710203,1.0,
498,5,0.06749474620390261,1.0,
499,5,0.4946610366089099,1.0,
500,5,0.4664076532973094,1.0,
501,5,-0.04503992742908869,1.0,
502,5,0.2646231966714674,1.0,
503,5,0.07816956904551109,1.0,
504,5,0.03908552785274555,1.0,
505,3,-0.13965674570915487,1.0,
506,5,0.15790458060080637,1.0,
507,5,-0.006007817915645752,1.0,
508,5,0.14497008385517507,1.0,
509,4,0.09842209792506607,1.0,
510,3,0.08708501697130355,1.1505149978319906,
511,5,0.06431472384610792,1.0,
512,4,0.03814428678454318,1.0,
513,5,0.865886351497402,1.1505149978319906,
514,5,0.15994148100581818,1.0,
515,4,-0.05361677536372911,1.0,
516,5,0.281547561695767,1.0,
517,3,0.11131477239184084,1.0,
518,5,0.11503912082523149,1.0,
519,3,-0.2751302657725163,1.0,
520,2,-0.2143289339811103,1.0,
521,1,0.035461918827185634,1.0,
522,3,-0.12365300233359688,1.0,
523,5,0.12022936891814329,1.0,
524,4,-0.23346731854963831,1.0,
525,1,-0.09053021181112131,1.0,
526,5,0.07820608406740348,1.0,
527,4,0.18175241191860358,1.0,
528,5,-0.0006963788582257102,1.1505149978319906,
529,5,0.6366695355924694,1.0,
530,5,0.0292435068101895,1.0,
531,2,-0.12977498070107307,1.1505149978319906,
532,5,0.3088656881534897,1.1505149978319906,
533,5,0.0745308138149654,1.0,
534,4,-0.015959978069919778,1.1505149978319906,
535,5,0.16265761920846877,1.0,
536,4,0.054269629934057484,1.0,
537,3,-0.09756993474676845,1.6361616729595498,
538,5,0.4291454094022047,1.1590404182398875,
539,5,0.09200065250077394,1.1505149978319906,
540,5,-0.011491177100669603,1.0,
541,5,0.130839073629331,1.0,
542,4,0.37763409744027765,1.0,
543,5,0.03717900324175405,1.0,
544,5,0.05829425516302189,1.0,
545,5,0.021476304232576293,1.0,
546,5,0.03631481099162581,1.0,
547,3,0.015491625159079092,1.0,
548,5,-0.03400626189025857,1.0,
549,5,0.13167817794688697,1.0,
550,5,0.03658225026221906,1.0,
551,3,-0.2551907352396099,1.0,
552,3,0.2666048985556393,1.0,
553,5,0.17228394815401327,1.0,
554,3,0.019048194970694432,1.0,
555,4,0.06536563356635527,1.0,
556,5,0.04416213995336271,1.0,
557,5,0.03774032798284699,1.0,
558,1,0.15569836509914037,1.0,
559,5,0.022842019299412986,1.0,
560,5,0.1126886153283988,1.0,
561,5,0.087515853834367,1.0,
562,5,0.6370773903223714,1.0,
563,5,0.04820492986817726,1.0,
564,5,0.30836792845270855,1.1590404182398875,
565,5,0.10567601891782852,1.0,
566,5,0.010755240305124314,1.0,
567,5,0.16231984136030997,1.0,
568,3,0.15083700584248616,1.1505149978319906,
569,5,0.03874763101438061,1.0,
570,4,-0.22864985737548382,1.0,
571,5,0.052674551550974336,1.0,
572,5,0.01207198599599657,1.0,
573,5,0.05828052572563802,1.0,
574,3,0.06152536949581533,1.0,
575,5,0.29891212594587824,1.0,
576,1,0.1106456810356451,1.0,
577,5,0.09391628553588927,1.0,
578,5,0.06842601051006225,1.0,
579,5,0.11291597407008958,1.0,
580,5,0.07954735479164565,1.0,
581,5,0.21412527556036576,1.0,
582,4,0.09994362659191047,1.0,
583,4,0.058643897540633816,1.0,
584,4,0.27968624345892534,1.0,
585,1,0.00375599582308217,1.0,
586,5,0.1106009959156169,1.0,
587,4,0.15034901488027907,1.0,
588,5,0.053282500501989016,1.0,
589,5,0.07438908414772882,1.0,
590,5,0.21621854399932472,1.0,
591,5,0.21065064403409295,1.0,
592,5,0.019048194970694432,1.0,
593,3,0.14361299543085426,1.4515449934959719,
594,2,0.09680430001375662,1.0,
595,5,0.0034207248575004456,1.1505149978319906,
596,1,0.028663566082605563,1.2795880017344077,
597,4,0.20055899487399653,1.0,
598,2,-0.1092246387063116,1.0,
599,5,0.14022570093427733,1.0,
600,5,0.06482300942768449,1.0,
601,5,0.2542481910585819,1.0,
602,4,0.08851302243102976,1.1505149978319906,
603,5,0.3255075515302073,1.0,
604,5,0.12390537095472043,1.0,
605,5,0.23489201677097826,1.0,
606,5,0.06482300942768449,1.0,
607,4,0.054248882892660166,1.0,
608,5,0.2145833620281734,1.0,
609,5,0.32622990018185005,1.0,
610,1,0.2617025425080861,1.0,
611,5,-0.004444698730382335,1.0,
612,5,0.059021993584236654,1.0,
613,5,0.20065548771749286,1.0,
614,4,-0.01926511962545252,1.3010299956639813,
615,5,0.4366863809677026,1.1590404182398875,
616,3,0.14068803975316957,1.0,
617,4,0.20850613377691118,1.1505149978319906,
618,4,0.21390664998411912,1.3010299956639813,
619,5,0.1100873137580427,1.0,
620,5,0.12364468496681491,1.0,
621,4,0.04272709527566265,1.0,
622,5,0.009075601886281426,1.0,
623,1,0.18058509736931638,1.0,
624,5,0.24894250242589688,1.0,
625,5,-0.00966191091173707,1.0,
626,5,-0.3017048440807448,1.0,
627,5,0.010382128834141024,1.0,
628,5,0.056875331111164495,1.0,
629,4,0.07994637278639605,1.0,
630,5,0.05608946665104364,1.0,
631,5,0.01356411117566747,1.0,
632,5,0.2065640597975702,1.0,
633,5,0.21039877169347498,1.0,
634,5,0.06609684374485658,1.0,
635,5,0.210516914504276,1.0,
636,5,0.034029748586311026,1.0,
637,5,0.16954961953258563,1.0,
638,4,0.13790942308196863,1.0,
639,5,0.05519713038700669,1.0,
640,4,-0.1229453239320013,1.0,
641,3,0.13927189276341423,1.0,
642,5,0.034029748586311026,1.0,
643,1,0.30445046854949176,1.0,
644,5,0.03717900324175405,1.0,
645,5,0.30205515118831583,1.0,
646,5,0.019048194970694432,1.0,
647,5,0.2013483799571607,1.0,
648,5,-0.053418434300477546,1.0,
649,5,-0.07194606056988073,1.0,
650,4,0.19600095039655896,1.0,
651,5,0.029643117750227432,1.0,
652,4,-0.003210275630248116,1.1505149978319906,
653,3,0.2818643895516093,1.1590404182398875,
654,5,0.3286998513391328,1.0,
655,2,0.5575460469938927,1.4515449934959719,
656,5,0.0662862885902209,1.0,
657,5,-0.09044709382121052,1.0,
658,2,-0.18127104509327596,1.0,
659,5,-0.007663912122373606,1.0,
660,5,0.06536563356635527,1.0,
661,5,0.01684475740259428,1.318080836479775,
662,5,0.08366990208246339,1.0,
663,5,0.05829223564396502,1.0,
664,5,0.19491827237655457,1.0,
665,5,0.15948269711969054,1.0,
666,4,0.3269823194592312,1.0,
667,5,0.023521560593489532,1.0,
668,1,0.020211127143313856,1.0,0
669,1,-0.1350293347768936,1.0,0
670,5,0.04628275603725118,1.0,4
671,4,0.12359041253048542,1.0,3
672,5,0.1009315409116458,1.0,8
673,5,-0.03941435564875073,1.0,5
674,5,0.04053167662011736,1.0,37
675,5,0.0943326207920876,1.0,2
676,5,0.03774032798284699,1.0,1
677,5,0.04870818060686144,1.0,1
678,5,0.11044735793957505,1.0,36
679,5,-0.005120661286055039,1.0,1
680,2,0.011811176678364177,1.0,15
681,5,0.06466697395311582,1.0,0
682,5,0.2580600850070991,1.0,16
683,5,-0.3068177950795028,1.0,1
684,5,0.05746281516252072,1.0,13
685,5,0.08358671610826551,1.0,9
686,5,-0.03566736223414502,1.0,9
687,3,0.2804532438656322,1.0,2
688,5,-0.0339475493172694,1.0,5
689,5,0.052675697531076704,1.0,17
690,3,0.03151711332017193,1.0,10
691,5,0.2271608296426364,1.0,1
692,5,0.05049323552723628,1.0,4
693,4,0.022906047860802747,1.0,8
694,5,0.2706636017250639,1.0,2
695,5,-0.07712927653768542,1.0,7
696,5,0.019048194970694432,1.0,0
697,5,0.23890409450328898,1.0,6
698,1,0.013824271816058165,1.0,0
699,5,0.019048194970694432,1.0,5
700,5,-0.03212080968919162,1.0,4
701,5,0.43390134838354877,1.4193820026016113,2
702,5,0.25498116523718695,1.0,2
703,5,-0.015504186535965303,1.0,0
704,5,0.019048194970694432,1.0,6
705,5,0.024209661365448554,1.0,36
706,5,0.03774032798284699,1.0,0
707,1,-0.3469258194834306,2.0339848783037633,2
708,5,0.03717900324175405,1.0,2
709,5,-0.0459146384856326,1.0,1
710,5,0.0048343332462610356,1.0,0
711,5,0.13998049003668633,1.0,5
712,5,-0.10233009540600246,1.0,10
713,5,-0.04272318178399148,1.0,3
714,5,-0.04563767541721431,1.0,4
715,5,0.056236688701130966,1.0,5
716,5,0.014781668250248181,1.0,0
717,3,-0.16437944253622438,1.0,0
718,5,0.019048194970694432,1.0,5
719,4,0.17704171893105025,1.4515449934959719,0
720,5,0.07784497955391911,1.0,33
721,5,0.030411162049178042,1.0,8
722,2,0.0274029770216484,1.0,34
723,5,0.056130676103832045,1.0,1
724,5,0.4538680381202358,1.0,2
725,5,0.1900978240176383,1.0,6
726,4,0.10112077139979059,1.0,18
727,3,-0.07164938632653017,1.0,35
728,5,-0.008341095738335635,1.0,3
729,5,0.05453888364138626,1.0,7
730,5,0.11054682510470126,1.0,2
731,5,-0.10233009540600246,1.0,11
732,5,0.3522915404084288,1.1505149978319906,6
733,1,-0.05999601008322175,1.1590404182398875,36
734,4,0.1068139505001664,1.1505149978319906,5
735,5,0.16102357722979255,1.0,5
736,5,0.049423418266307806,1.0,37
737,3,0.021264356972332976,1.0,0
738,3,-0.161885704835095,1.0,2
739,5,0.03717900324175405,1.0,2
