,star_rating,review_scores,vote_values,export
152,3,0.19286906606679644,1.0,
153,3,0.11638497287748795,1.0,
154,4,0.5418268980971375,1.0,
155,4,-0.023034054424168726,1.0,
156,5,0.04814006515418923,1.0,
157,4,0.14198081525847694,1.0,
158,5,0.012698191950681892,1.0,
159,5,0.1383927888734915,1.0,
160,5,0.05608946665104364,1.0,
161,1,-0.1630258135746785,1.1590404182398875,
162,3,0.28736498320219495,1.8,
163,1,-0.0056893694663480154,1.0,
164,2,-0.12105143657930117,1.1505149978319906,
165,4,0.046736751925459785,1.0,
166,5,0.34152104429813646,1.0,
167,3,-0.021015680867392028,1.0,
168,5,0.5482415995311936,1.3010299956639813,
169,1,-0.024769279644370812,1.5591760034688151,
170,5,0.6459703587106653,1.0,
171,5,0.45621830596914936,1.0,
172,5,0.09539327218794069,1.0,
173,5,1.0058780281582744,1.0,
174,5,0.8894136725602837,1.3010299956639813,
175,4,0.8952392279552188,1.318080836479775,
176,2,-0.1667685199441853,1.1505149978319906,
177,4,0.0731597157808559,1.1505149978319906,
178,5,0.06198573174206112,1.0,
179,5,0.6901115687380224,2.007255982185954,
180,5,0.011368294992909256,1.0,
181,5,0.38031924531490313,1.0,
182,5,0.019048194970694432,1.0,
183,4,0.03658225026221906,1.0,
184,5,0.058670805771773527,1.1590404182398875,
185,5,0.0011553998517119801,1.318080836479775,
186,5,0.17910121432261716,1.0,
187,3,0.07006977989557983,1.0,
188,5,0.7586522472948336,1.0,
189,5,0.17695127750846007,1.0,
190,4,0.2522983037811768,1.0,
191,5,0.019048194970694432,1.0,
192,2,0.06162972305227177,1.7243697485836487,
193,5,0.019856493546293486,1.0,
194,5,0.10513091125270257,1.0,
195,5,0.1954225996638863,1.1505149978319906,
196,5,0.06501515231386978,1.0,
197,5,0.22635861370266142,1.0,
198,5,0.35718615284491584,1.0,
199,5,0.16953350884326523,1.1505149978319906,
200,3,1.0669481590920147,1.6627044360097796,
201,3,0.1359932202286145,1.1590404182398875,
202,5,0.18629289804863491,1.0,
203,5,0.14366642515151806,1.0,
204,5,-0.005189246924561797,1.0,
205,4,0.7196354268377085,1.1505149978319906,
206,5,0.04186699376116154,1.0,
207,5,0.32896578946070054,1.0,
208,4,-0.021299317859791778,1.1505149978319906,
209,5,0.45955110855831194,1.0,
210,3,-0.17994559991036896,1.3010299956639813,
211,1,0.0652069986255901,1.0,
212,1,-0.010300627969581644,1.3617895078355549,
213,5,0.5867287756599437,1.0,
214,4,0.03717900324175405,1.0,
215,5,0.013610782465200533,1.0,
216,1,-0.4949229380129001,1.0,
217,3,-0.01162606902527008,1.0,
218,5,0.34049198482111986,1.0,
219,5,0.15061147067575265,1.0,
220,5,0.019048194970694432,1.0,
221,4,0.052675697531076704,1.0,
222,3,0.003592388913844058,1.0,
223,5,0.015146058389031936,1.0,
224,5,0.052323169289696825,1.0,
225,4,0.15393141502090613,1.0,
226,4,0.1056418705836748,1.0,
227,5,0.03774032798284699,1.0,
228,3,0.30532287020684956,1.6036414571530406,
229,5,0.19505523645727418,1.0,
230,5,0.18410744325942296,1.0,
231,4,0.13276564580845696,1.0,
232,5,0.10578530094847816,1.0,
233,5,0.25148409256063475,1.0,
234,5,0.07594239729004304,1.0,
235,2,0.062437906223137496,1.0,
236,5,0.9730058440401979,1.0,
237,2,-0.19091309468055018,1.1505149978319906,
238,5,0.38032122547468417,1.1505149978319906,
239,5,0.23801458395944808,1.0,
240,4,0.10311622730432735,1.0,
241,4,0.1657227221623483,1.0,
242,5,0.13980356525696314,1.0,
243,5,0.16048258803233395,1.0,
244,4,0.2487726760177602,1.0,
245,5,0.2605733635069649,1.0,
246,4,0.4658193388963454,1.0,
247,2,0.2703987654338529,1.0,
248,5,0.05006735712923893,1.0,
249,5,0.08430925497047248,1.0,
250,5,0.11585639145306992,1.0,
251,4,0.17798066673868496,1.0,
252,5,0.2084870933092775,1.0,
253,5,0.18340341849824782,1.1505149978319906,
254,5,0.019048194970694432,1.0,
255,5,0.028437935320533292,1.0,
256,5,0.2736353567911407,1.1505149978319906,
257,4,-0.040211172718583654,1.0,
258,5,0.034726531798801474,1.0,
259,5,0.05813283210262865,1.0,
260,5,0.18979072206473857,1.0,
261,5,0.005325856883032554,1.0,
262,1,-0.3298920064205544,1.318080836479775,
263,5,0.17002738248591642,1.0,
264,5,0.1993085754343764,1.0,
265,3,0.19278969371351673,1.0,
266,5,0.021811361617693592,1.0,
267,5,0.3373080326050206,1.318080836479775,
268,2,-0.016057108508369833,1.0,
269,4,0.11373483119892214,1.0,
270,1,-0.24658241270792747,1.1505149978319906,
271,3,0.0555320470181524,1.1505149978319906,
272,1,0.03774032798284699,1.0,
273,5,0.7054072997519727,1.0,
274,5,0.13758139413816428,1.0,
275,5,0.05012219793679451,1.0,
276,5,0.36130795679793115,1.0,
277,5,0.061370468567480074,1.0,
278,5,0.24772155198149504,1.0,
279,2,0.16594922809678447,1.318080836479775,
280,5,0.028437935320533292,1.0,
281,4,0.1584474742014419,1.0,
282,5,0.21854696848686528,1.0,
283,5,0.21071295515749178,1.0,
284,5,0.03335086482236704,1.1505149978319906,
285,5,0.12538606510721495,1.0,
286,4,0.16820565139241594,1.0,
287,2,0.05233721222636811,1.0,
288,5,0.08638099481150041,1.0,
289,5,0.10827991927406888,1.0,
290,5,0.46127056177769443,1.0,
291,2,0.20095464860932788,1.0,
292,5,0.005780798828638911,1.2795880017344077,
293,4,0.2559129150059354,1.0,
294,5,0.1300943032664188,1.0,
295,5,0.16775675304360593,1.0,
296,1,-0.26570114593390937,1.0,
297,5,0.7326092648978864,1.0,
298,5,0.6905062055250144,1.0,
299,5,0.24237564667770028,1.0,
300,1,-0.13152687930545204,2.3874854565849573,
301,5,0.013836618463813455,1.0,
302,4,0.08649530399072525,1.0,
303,1,0.02179264025805905,1.0,
304,4,0.09201528829181127,1.0,
305,5,-0.2503732989071521,1.0,
306,3,-0.012255119279877214,1.0,
307,5,0.005801477096721186,1.0,
308,5,0.6196889000012162,1.0,
309,5,-0.010500551593764396,1.0,
310,5,0.08281399109177245,1.0,
311,3,-0.11108485559939041,1.0,
312,5,0.2000697769315991,1.0,
313,5,0.13887453779419623,1.0,
314,5,0.10918980566765901,1.0,
315,5,-0.004491661427802107,1.1505149978319906,
316,3,0.08136883806778084,1.0,
317,2,-0.11505252106409092,1.0,
318,4,0.6006057277782038,1.1590404182398875,
319,5,-0.022696180894886453,1.0,
320,4,0.1870822978245772,1.0,
321,5,0.08898401796551614,1.0,
322,2,-0.011099881201937833,1.0,
323,3,-0.02219344151052871,1.0,
324,1,-0.5485676961546333,1.7343270599419074,
325,5,0.034174005430692045,1.0,
326,1,0.09566307036341826,1.0,
327,5,0.03658225026221906,1.0,
328,3,-0.09548828029336676,1.1505149978319906,
329,1,-0.17493296072955955,1.0,
330,1,0.14863341721114987,1.1590404182398875,
331,4,0.1537445760881453,1.0,
332,2,0.4221066766633106,1.0,
333,5,0.3508489077928658,1.0,
334,3,0.12116782490821132,1.0,
335,5,0.6016148675939723,1.0,
336,4,0.3330221734859249,1.1505149978319906,
337,5,0.03181591950189544,1.0,
338,4,0.04177744870409805,1.0,
339,5,-0.026032688171649276,1.0,
340,5,0.0673165279293304,1.0,
341,5,0.034029748586311026,1.0,
342,5,0.42881255008635044,1.0,
343,5,-0.059676719634730535,1.0,
344,5,0.28098845669054384,1.0,
345,5,-0.012151239081885201,1.0,
346,2,-0.11129842286531799,1.1505149978319906,
347,5,0.15412473008491778,1.0,
348,5,0.009812222217248756,1.0,
349,3,0.07036540564994453,1.0,
350,5,0.011870709251619704,1.0,
351,1,0.052116353192026565,1.0,
352,5,0.4206571529731673,1.0,
353,5,0.48964465138040314,1.0,
354,5,-0.09738455867660134,1.0,
355,5,0.06863063022850513,1.0,
356,5,0.34444890880548984,1.0,
357,4,0.02311481917574998,1.0,
358,1,0.126376768080664,1.0,
359,5,0.004910426965912595,1.0,
360,5,0.25745755856234576,1.389075625191822,
361,5,0.3550969971435669,1.1505149978319906,3
362,5,0.14012320398041567,1.0,2
363,5,-0.06171298313850215,1.0,2
364,5,0.04206755064833523,1.0,5
365,4,0.03670621271936092,1.0,1
366,5,-0.005189246924561797,1.0,6
367,5,0.20155076354654433,1.318080836479775,2
368,4,0.11299214517465028,1.1590404182398875,2
369,4,0.09510222388461598,1.0,1
370,2,0.007831169393381021,1.0,0
371,5,0.13653588542237838,1.0,7
372,5,0.09233357033626399,1.0,12
373,5,0.31238453971186786,1.0,2
374,3,0.03774032798284699,1.0,6
375,5,0.12620013493009097,1.0,16
376,5,0.1549852490293384,1.5591760034688151,3
377,5,0.050054238591100475,1.0,17
378,5,0.03774032798284699,1.0,6
379,5,0.034029748586311026,1.0,4
380,4,0.1967778476390034,1.0,4
381,2,-0.4625414223310358,1.0,4
382,4,0.45153701125842405,1.0,5
383,5,0.06393686706621304,1.0,16
384,4,0.0787474905436274,1.0,31
385,4,0.16688459148711754,1.1505149978319906,7
386,5,0.17258929459726424,1.0,18
387,1,0.12686576096772084,1.0,20
388,4,-0.11494075716796193,1.1505149978319906,2
389,3,0.15904989974867467,1.0,0
390,3,0.14266248193851672,1.1505149978319906,2
391,5,0.4492916228461863,1.1505149978319906,7
392,5,-0.0006498992884886867,1.0,17
393,5,0.0929367918715287,1.0,3
394,5,0.0017449859107609988,1.0,6
395,5,0.13565213760215755,1.0,32
396,1,-0.023702370027693043,1.0,11
397,5,0.26367141568657804,1.0,18
398,5,0.16644315391192555,1.0,19
399,1,-0.003654751264863698,1.0,1
400,5,0.18537789539596705,1.0,17
401,5,0.08059360101890078,1.0,18
402,3,0.09705124753137273,1.0,20
403,5,0.21779482071648992,1.0,33
404,5,0.18981684815127764,1.0,21
405,2,0.06784040923890888,1.0,16
406,5,0.16525997312108487,1.0,21
407,5,-0.015725786897424765,1.0,3
408,3,0.022258731784802865,1.0,3
409,3,-0.04204202335986951,1.0,17
410,5,0.06140360440410442,1.0,18
411,5,0.0694418075670149,1.0,22
412,4,0.14576131895416022,1.0,8
413,5,0.019048194970694432,1.0,23
414,5,0.2953601691742582,1.0,34
415,5,0.052323169289696825,1.0,19
416,5,0.11636184199523347,1.1505149978319906,1
417,5,0.029643117750227432,1.0,9
418,4,0.04221054264040003,1.0,10
419,4,0.09955654550205084,1.0,0
420,5,0.03717900324175405,1.0,1
421,5,0.1448342279659287,1.6627044360097796,17
422,5,0.05672762838803225,1.0,5
423,1,0.19735388557520528,1.4193820026016113,5
424,5,0.27033074281764113,1.0,3
425,5,0.03774032798284699,1.0,0
426,1,-0.0005028366892916303,1.0,19
427,1,0.9062507701324329,1.0,0
428,5,0.034140711746656116,1.0,1
429,3,0.7312301138284605,1.318080836479775,33
430,5,0.257911659923189,1.0,3
431,4,0.02053870632094812,1.0,3
432,4,0.06510055299437667,1.0,0
433,5,0.04456692322816069,1.0,7
434,5,0.20829332761292685,1.0,34
435,1,-0.11593884857112702,1.1505149978319906,0
436,4,0.017355917563727896,1.0,4
437,5,0.019048194970694432,1.0,0
438,5,0.12677227747890285,1.0,0
439,1,0.11869763130532185,1.4193820026016113,3
440,2,0.026326494643079457,1.0,11
441,5,0.06735250045604513,1.0,0
442,5,0.009393595232962237,1.0,4
443,1,-0.07758294343194017,1.0,0
444,3,0.10460665858162166,1.0,4
445,5,0.3255360172219808,1.0,2
446,4,0.09964574169438789,1.0,33
447,4,0.11772417134470459,1.1505149978319906,3
448,5,0.26777588270942454,1.0,0
449,2,-0.07389507530786199,1.0,0
450,4,0.11420782237350213,1.0,0
451,5,0.07983135820640719,1.0,24
452,5,0.18497675313594408,1.0,12
453,3,-0.05349622924223496,1.0,2
454,5,0.2605580868391413,1.1505149978319906,7
455,5,0.18090960728496785,1.0,0
456,5,0.16207400216141332,1.0,17
457,5,-0.19335432102386196,1.0,3
458,5,0.23475535834489225,1.0,2
459,5,1.0789481826861302,1.9,2
460,1,0.03668697614512206,1.0,2
461,5,-0.19284023898544245,1.0,33
462,1,0.15347202693358586,1.0,5
463,5,0.11737001148776072,1.0,3
464,1,-0.04998648368518799,1.0,4
465,4,-0.03814937631144222,1.0,8
466,4,0.09802642197065303,1.0,10
467,5,0.1658573156739247,1.0,11
468,4,0.056875331111164495,1.0,21
469,5,0.034262063606522286,1.0,2
470,4,0.09207943355706805,1.0,18
471,5,0.09311891157776309,1.1505149978319906,4
472,5,0.11951782158996238,1.0,3
473,5,0.17051378482635338,1.0,1
474,3,0.050844963457440606,1.0,0
475,5,0.3982945977533783,1.1505149978319906,0
476,5,0.055451877369667724,1.0,12
477,5,0.3662486142235766,1.0,19
478,5,-0.032816491676236126,1.0,1
479,5,0.05608946665104364,1.0,3
480,4,0.12359758630335982,1.0,9
481,3,0.5953552430480631,1.1505149978319906,32
482,4,0.03658225026221906,1.0,19
483,1,-0.08744757923727553,1.0,33
484,3,0.13108327332219005,1.0,3
485,5,0.1392937707083335,1.0,1
486,5,0.20288749858842303,1.0,13
487,5,0.09564437598781694,1.0,13
488,5,0.01330217459031413,1.0,1
489,5,0.1291065649703409,1.318080836479775,1
490,5,0.025532402970170676,1.0,3
491,5,0.20204844861998694,1.0,6
492,5,0.23918771627395152,1.0,7
493,5,0.28582882874968973,1.1505149978319906,1
494,4,0.49865700751276787,1.0,12
495,5,0.05530378047261442,1.0,6
496,5,0.22964871146468102,1.0,20
497,2,0.16260991358863386,1.1505149978319906,13
498,5,0.034140711746656116,1.0,21
499,5,0.029643117750227432,1.0,3
500,5,-0.14872053819117603,1.0,4
501,4,0.1424514199687117,1.0,20
502,1,-0.021190901249736882,1.0,8
503,1,-0.48670186528064985,1.4515449934959719,8
504,5,0.1140552672960995,1.0,4
505,5,0.05553835062717427,1.0,2
506,5,0.08905199543515918,1.0,9
507,5,0.024552781461836926,1.1505149978319906,5
508,1,-0.05567106351959561,1.6484593753197032,0
509,4,0.00793420367919273,1.0,3
510,5,0.07356670015133249,1.0,6
511,5,0.2050115083315056,1.0,30
512,5,0.18293983035919847,1.0,8
513,5,0.22163268882922482,1.0,13
514,5,0.052675697531076704,1.0,21
515,5,-0.019434628658987485,1.0,20
516,5,0.056875331111164495,1.1505149978319906,4
517,3,0.11525918182709027,1.0,10
518,5,0.2797984614947606,1.0,2
519,5,1.2176656207004117,1.0,30
520,2,0.033616610798985036,1.0,9
521,5,0.1697505606520484,1.0,21
522,1,-0.10302234003313782,1.2236704013875261,14
523,5,0.14098692639740973,1.0,0
524,5,0.003765887152958225,1.0,1
525,5,0.17213494430937804,1.0,9
526,4,0.10528572024686023,1.1505149978319906,2
527,5,0.007236432574413865,1.0,31
528,5,0.1500655944537832,1.0,4
529,5,0.14495310081702506,1.0,9
530,4,0.13022355779131534,1.0,14
531,5,0.03717900324175405,1.0,3
532,5,0.15796607782305028,1.0,4
533,5,0.19809265682100818,1.1505149978319906,5
534,3,0.21952946612970736,1.0,0
535,5,0.1028688032837013,1.1505149978319906,3
536,1,0.13108257718285854,1.0,1
537,3,-0.03575871881434933,2.184111161754428,6
538,4,0.13731375216672292,1.0,10
539,4,0.2281190862151008,1.6,7
540,5,0.05828052572563802,1.0,10
541,5,0.16643069290079415,1.0,14
542,5,0.052675697531076704,1.0,17
543,5,0.21793359404835666,1.0,21
544,4,0.17031330251708,1.0,2
545,4,0.14322372716795417,1.1505149978319906,1
546,5,0.1489272624282285,1.0,1
547,5,0.10870146544529602,1.0,0
548,4,0.04059247577343994,1.0,2
549,5,0.048886554356985634,1.0,4
550,5,-0.0013745706631667076,1.0,0
551,5,0.4823038822785426,1.0,30
552,5,0.033095472153718664,1.0,1
553,2,-0.32895939111793426,1.0,14
554,1,0.07188022701519214,1.0,15
555,5,0.09022946711307656,1.0,16
556,5,0.036475251390049035,1.0,0
557,3,0.05840559122088784,1.1505149978319906,0
558,1,0.07717917069543079,1.0,1
559,5,0.009017318066822266,1.0,30
560,4,0.18091160655207705,1.0,31
561,5,-0.16225171698287655,1.5187675002557623,8
562,5,-0.05273436779995988,1.0,7
563,1,0.013248344453251626,1.0,14
564,4,-0.0024067400305649578,1.0,14
565,1,0.17914123494729361,1.4193820026016113,2
566,1,-0.15265109092541973,1.0,3
567,5,0.07780269411920937,1.1505149978319906,2
568,2,-0.0005225122362797485,1.0,2
569,3,0.2584760419725498,1.0,3
570,1,0.009073900849230654,1.0,0
571,5,0.15552663728485383,1.0,1
572,5,0.280311062730942,1.6361616729595498,5
573,4,0.2552574602136146,1.0,3
574,2,-0.010497258625020933,1.0,1
575,3,0.03774032798284699,1.0,9
576,5,0.1455360346990613,1.0,4
577,5,0.15271996408519284,1.0,9
578,5,0.10893465832568916,1.0,10
579,1,-0.5446824327166055,1.0,5
580,5,0.06433460268278113,1.1505149978319906,6
581,3,0.03838391054016199,1.1505149978319906,19
582,5,0.04779875983930992,1.0,6
583,5,0.15462864899928208,1.0,20
584,5,0.15334211266420716,1.0,1
585,3,0.3803979682653882,1.1505149978319906,0
586,4,0.14504124551303876,1.1505149978319906,10
587,5,0.03717900324175405,1.0,10
588,5,0.052675697531076704,1.0,16
589,5,0.1408722895882848,1.0,2
590,5,0.012297965669354483,1.1505149978319906,3
591,1,-0.08218663655568292,1.7573764982968911,4
592,5,0.08015331987493513,1.0,10
593,5,0.05600672506917981,1.3010299956639813,4
594,5,0.18370682206767652,1.1505149978319906,7
595,5,0.11425968343360449,1.0,12
596,2,0.07934963856124266,1.0,1
597,5,0.1874288870092613,1.0,11
598,5,0.01681824717183389,1.0,13
599,5,0.09589721671459683,1.0,11
600,5,0.004910426965912595,1.1505149978319906,11
601,5,0.03717900324175405,1.0,16
602,4,0.3445673702086274,1.0,1
603,4,0.26100975416173355,1.0,16
604,5,0.18187118049817252,1.0,3
605,5,-0.009061951085915787,1.0,1
606,5,0.047335705659135474,1.0,4
607,5,0.1795971317641576,1.0,2
608,4,0.004970837031589959,1.0,8
609,1,0.032850016686634564,1.4193820026016113,7
610,5,-0.24711728702039748,1.0,9
611,3,0.08861716221697469,1.0,1
612,4,0.14976344395786878,1.0,26
613,5,0.21404242587132716,1.0,2
614,4,-0.1494566033773217,1.0,3
615,5,0.2295804245628088,1.1505149978319906,3
616,5,0.029643117750227432,1.0,8
617,5,0.11540139691364848,1.0,10
618,5,0.19173180963853387,1.1505149978319906,4
619,5,0.18587588984485492,1.0,2
620,2,-0.14596373349790692,1.0,3
621,5,0.2053068921799217,1.0,17
622,5,0.06965023759430977,1.0,25
623,5,-0.08599808921119356,1.0,7
624,5,0.24859579308847923,1.0,15
625,2,-0.19746238807339944,1.0,2
626,5,0.1462607542331309,1.0,1
627,5,-0.08954822090206793,1.0,3
628,5,0.11362292778358984,1.0,1
629,3,0.03294033696590315,1.0,12
630,5,0.5396608895927706,1.0,3
631,5,0.1441114179810299,1.0,16
632,4,0.12350711008461257,1.0,26
633,5,0.0988357083264213,1.0,3
634,5,0.08418834917789475,1.0,16
635,5,0.4520151895215019,1.0,8
636,5,0.08463805233207289,1.0,4
637,5,0.15637389449904893,1.0,2
638,3,0.04355214194921819,1.0,2
639,5,0.1011560478293041,1.0,6
640,4,0.15909087105029807,1.0,1
641,4,0.0373996757260735,1.0,11
642,5,0.2932645448750346,1.0,12
643,2,0.41214353502342815,2.281403468057561,8
644,5,0.09932675070032193,1.0,9
645,5,0.2737423242831656,1.0,4
646,5,0.06901393966709435,1.0,3
647,5,0.10279894226509834,1.0,12
648,1,-0.04382793932395446,1.0,26
649,5,0.2857939100784117,1.0,7
650,4,0.004853084627471471,1.0,13
651,5,0.13655718408195971,1.0,27
652,5,0.12147189840305206,1.0,4
653,4,0.023213356423616993,1.1505149978319906,2
654,5,0.37238377334029726,1.0,10
655,4,0.3714178038756075,1.0,0
656,1,-0.06413408889725059,1.0,27
657,5,0.49095983125061116,1.4515449934959719,1
658,3,0.13288387578386862,1.0,28
659,4,0.05531063391966695,1.0,12
660,3,0.19721842382560428,1.0,1
661,3,-0.058232405737480786,1.1505149978319906,3
662,5,0.26732503617890213,1.0,5
663,4,0.05769623685372549,1.0,16
664,5,0.29596702669379393,1.0,29
665,5,0.12475694380254732,1.0,7
666,5,0.06513930217096142,1.0,16
667,5,0.11457383722290304,1.0,5
668,5,0.15300654462216468,1.0,1
669,5,0.19665587775245097,1.0,15
670,4,0.04334391504202495,1.0,2
671,4,0.09203233650142195,1.0,13
672,3,-0.023491411244737748,1.0,17
673,5,0.17915697655769502,1.318080836479775,1
674,5,0.019048194970694432,1.0,6
675,5,0.19381251497417695,1.0,27
676,5,0.1343108663587187,1.1505149978319906,6
677,5,0.21697702589454604,1.0,2
678,5,0.14308863322690923,1.0,7
679,5,0.061743760046463425,1.0,11
680,4,0.18498052917698704,1.318080836479775,7
681,3,0.12475602607794523,1.0,10
682,5,0.0070251176212923205,1.0,3
683,5,0.05271430317738668,1.0,5
684,2,-0.016873675175435476,1.0,16
685,5,0.04843054052280804,1.0,13
686,4,0.4030182463425436,1.0,10
687,4,0.06584430430379706,1.0,3
688,5,0.060261934456844024,1.0,15
689,4,0.21150477034318582,1.0,5
690,3,-0.33121245564738855,1.0,1
691,5,-0.017836136950448722,1.0,10
692,5,0.26540700433258646,1.0,25
693,3,0.010508729744654666,1.0,2
694,5,0.11162013867183251,1.0,3
695,5,0.1392348223219546,1.0,13
696,1,0.15425206730069574,1.0,26
697,2,0.05484353332765268,1.1505149978319906,3
698,5,0.7462870210088988,1.1505149978319906,7
699,4,0.10904060081015698,1.0,11
700,1,-0.10587492350958971,1.1505149978319906,7
701,5,0.1321706260472455,1.0,4
702,5,0.2660172955092941,1.4515449934959719,27
703,5,-0.02951698315682938,1.0,4
704,1,-0.1623434016290286,1.0,2
705,1,-0.013134100564635709,1.0,10
706,5,0.1259067915712735,1.0,2
707,5,0.08145817598969796,1.0,8
708,5,0.029643117750227432,1.0,11
709,5,0.3832498385709924,1.1505149978319906,8
710,4,0.17209367184241042,1.0,13
711,5,0.03581044320857352,1.0,2
712,5,0.059654532815539785,1.0,9
713,5,0.10395540036464457,1.1505149978319906,9
714,5,0.10679781365545038,1.0,6
715,5,0.03631481099162581,1.0,17
