,review_id,sale_count
66,R3E7AL77KGTT8B,
67,R2MENJ5IB4AWC0,
68,RECHCGBYJEDJ1,
69,r2oqzckdadxnzj,
70,r357c38jyv00lr,
71,r1coxfmkp3cqvq,
72,r2i8wqusennn8f,
73,r20jzpzmr9an6n,
74,r87wgboct0oor,
75,r3cshe23qx1sxu,
76,r3k1y25y8z6ka3,
77,r37kdi84v7npzc,
78,rkri11t9ih1ru,
79,r1pizzspzqlp9r,
80,rptrvp6jbq4jh,
81,rvy4cdfsnf6dh,
82,r34d4arcku1ybv,
83,r2r0wrm6wvxe5j,
84,r24bcfxobzju9b,
85,r29nmtevat0u46,
86,r1dqeqk4gh7xff,
87,rsblgx98wsfrn,
88,R17CIEP2M4146I,
89,R398TDP4U486LC,
90,R33ZWKQXUQQDZ,
91,R25DMG4XWJJ3DE,
92,R7LY1OIA4JT2L,
93,R25SDKA4FJHMYA,
94,R1Z2PRKQW6QYYN,
95,R2NH9GDPZDEL9W,
96,R2O1PZX3XZ9ZOF,
97,R2FCN5FV5F97WC,
98,RRHADB6U5D4E1,
99,R139D5GYPAJDRZ,
100,R3CVEQ5UE25IE9,
101,R2AGH5OVT2ACNO,
102,R1BGPCYL8W5VA1,
103,R3LVPU0EI7A8W1,
104,RTW8JH4X2T475,
105,R3IISR5NZR7M5F,
106,R3DF3KZPQAY5TF,
107,R2M6JWR2M8J8O7,
108,R2MBPE42AL8HJB,
109,R2H5Z6KTXYVPDU,
110,RGW6HZB0F8EHG,
111,R1BUXLXR3JDCOO,
112,R1DWYYC1QWV7PJ,
113,RHT25183W91GO,
114,R14J1X32N8O6KU,
115,RNG6UA952IQMN,
116,R3OZNWYPA6417Q,
117,R3A7R5SLIU4JCL,
118,R2L6QTVHUOEB5S,
119,R9QPNS02RQN7V,
120,RFPEDEJWHK71C,
121,R2DJNNJPFZQZ8X,
122,RKZ7E8MZ81Z1F,
123,RAYT0H5MYNJIZ,
124,R11XQNQQHXVLE0,
125,R1TOPQ9LYVWLEQ,
126,R3L2XRVPW48ZH4,
127,R19YVWB63R7ISL,
128,R9ANTZOZ8KVRL,
129,R3U8H2JZK01ORC,
130,R2MAKK4LLO8EFU,
131,R2LP2MOF6R67VN,
132,R2P984ZAWSXNP8,
133,R3FD4HXLLMNKQV,
134,RTQ7NXXDVJ0O6,
135,R2X97G2665BLF4,
136,R5BTBQ3YZJEIB,
137,RYRO12BSTMG87,
138,R129FJQB145221,
139,R29OV6OSLX7VQC,
140,R2RA264AB5EG8E,
141,R1GLNZNZ6SQ0VM,
142,R1NELFZURZ2394,
143,R2JABZDGWK12F3,
144,R1GA1X199CI282,
145,RSWPIE4Y8G1RU,
146,R3KMVPIDCX0ZXS,
147,R39C7KE82QARUX,
148,R14VW64XW155V1,
149,R1M5LEX1BH0RQ6,
150,R731YMDMW9JXO,
151,R3UOUNVET516OW,
152,R1OZUHZUXD0R2L,
153,R310NVVI9PIHTL,
154,R3QMHQM8W47IO9,
155,R1W2WL0SRIL2X,
156,R1Y4WSOPOPC89S,
157,R2AABN1GYF3UVA,
158,R2U82LEBDLN3LD,
159,R1OL3OO3SLN95F,
160,R33Y9T3Q6HSJQV,
161,R9LWXAGBRBRR5,
162,R1LYI1CNWLHU89,
163,R118VPCWPTKMPW,
164,R3NNJ8XUV0LS4P,
165,RE2JG1DPUU5KK,
166,R6CW9ASP7TNJN,
167,R3VY8OJ8YUBGPN,
168,R3B2L8GF0OIOA6,
169,R3VHFGDVLKE7MU,
170,R38709MVR69R9X,
171,RA6IHF64PY1Q1,
172,R3BGAN1DSTVVY8,
173,R24IH39FT0MHP7,
174,R2LPUSAAFDSDO0,
175,R3NVE5E5G5S9RU,
176,R28ZALN7YGAPQ3,
177,R37X7CWZMZ27AD,
178,R3HTNROUIP3X3Q,
179,R3KBTQ97ZQPBP1,
180,R3ENZ68F5N4JD3,
181,R3RACFTREJ9Y8J,
182,R18F6J16PMY490,
183,R2CKYQ4ZGAM5R2,
184,R18JPP76OIVSYS,
185,R3V5MRB4KSOM38,
186,R229L0AZ6UWCWD,
187,R137V5NHV2NSB5,
188,R3K6L7QQUZMO29,
189,R3G21HB41QRFKP,
190,R1WJL5LJFDXMAG,
191,R1JMEC4M3M2GJE,
192,R29LL4XZOWGY1J,
193,R2UBXQ9828XH2E,
194,R2UJJ3N7WD5WFZ,
195,R1GNJG49AVFT87,
196,R1D0USCN9A7O5A,
197,r2yd6cmgits2ep,
198,r36e5thz0kwiev,
199,r1exk88f3xithi,
200,r1it9e8kdcsv3k,
201,r1wmubjxj2cnxm,
202,r2v2bfciqzoq9b,
203,r2xx108iw5gnqa,
204,rkobjhypu9k6w,
205,r3ktrya1buh2cl,
206,r3him083l6w3d5,
207,r1j5s08l9qn69k,
208,r1h1xgzpll7x91,
209,r1zz80pbujk0tw,
210,r1edn9n4ffkgh5,
211,r3159zbwbi7w68,
212,rjywdqggiequ2,
213,r3ai7y24klk34m,
214,r21igt2qr8rzw1,
215,rhblucwvkwi88,
216,r3fv4m8h7ip7zl,
217,RG2TK2BB1MU9T,
218,R7E7RZVZV9WLY,
219,R2QR0N9SU90DH0,
220,R3CWQVRM78QIP9,
221,R1RNVSK1EBVHUM,
222,R2LINUKDDR0Q7C,
223,R1S1D4I379048K,
224,R3H0J5LEHLQJP6,
225,RQQ4PCUMT0JXK,
226,R3T07VRZ362OOV,
227,R2RMZRAXQ55RFC,
228,RZRA3YTG55QV4,
229,R3P64C6BA8UM0E,
230,R2W23KJOOAW2Z0,
231,R311OEV7PEP0N9,
232,R1PMC2ZC4KYQ8H,
233,R1URE9NUB5M9C,
234,R1FJQLOIBJP4Q9,
235,R2ZSYO3D4SFPOV,
236,R122IEEP0BOR2T,
237,R1CEDKY6PWIX1M,
238,R2U9QQ1BVZY6QF,
239,R3IJPF591TKS7D,
240,R3R58IL0C8S5QI,
241,R2WZTV9X59OZJU,
242,RIG3G4U0SGIXF,
243,R2BM86HJ4VF6LB,
244,R18TPJPWJP13YJ,
245,R18ZDG79G1QRK6,
246,R30FLLU4LMU9FI,
247,R38V0E9WKGODNU,
248,RWH3I8QXID8PK,
249,R2LTY048BJP05E,
250,R18X3WCUV17RGF,
251,R3KLNBZOXZ9LGP,
252,R397BQWVZXQLXC,
253,R2ITXHG8RIYUTR,
254,R32TBILM50KVRT,
255,R1XU1LOMQP88ET,
256,R2TOQKO7CVPBWM,
257,R3NPABXE2LY95A,
258,R2DQVV28C3I4AJ,
259,R32UHBXCITE4LC,
260,r35cb5tv3l2qg,
261,r1xevfjgrd78om,
262,r1ooyn4tzstpt8,
263,rqet060a2edsx,
264,r39lv6emek84ri,
265,r35c4wq3yylkeg,
266,r374c0q5gddnpi,
267,rhgk78kxaasqu,
268,ra9rxiq0st53p,
269,rhgs9b1v583wi,
270,r1sfdwaacj4bzi,
271,r3d557ucwu0ve6,
272,rku8of5lk31yo,
273,r2sf462v3123g7,
274,rw0u1nd97ch24,
275,r1w5fdyv871wdx,
276,rcnfvysjuh1c,
277,rrdjhntt209sk,
278,r1gcauav6pyfxx,
279,r38y16o1oqg6gf,
280,r1krheba99gnaj,
281,r2xw36sit8d0zr,
282,r10x9uouu2g0g8,
283,r345g2lf5q64ps,
284,r4u0un2gemxke,
285,r3gecrfzwerg5r,
286,r19vd4ym5v0jg6,
287,R337HCTI1HUCBD,
288,R29XDWJQ3P2I0E,
289,R37650H6KT5H7E,
290,R2XRB5639QYMNB,
291,R2Y4P4TS98DAPY,
292,R1O9T1K8IYN5Q9,
293,RLNZXB3WVKS4D,
294,R149FIQTT4UEI2,
295,R1N7EF72A6DM0W,
296,R3FR7WC1G37EYE,
297,R1NSMQ5JU6W4W5,
298,RSAFMF30EFKM0,
299,RQJIDW26VOJIQ,
300,R2KETEZ16KAUYR,
301,R39QAJKWQWQ1LS,
302,R30BWUNE320GF6,
303,R1DVI494ZWEMK1,
304,R25J9FHCLBEKL9,
305,R3CG4QDJNO4W74,
306,R1XAXSZTFTXTO8,
307,r1jdlzfylb6hdz,
308,r2nxesnoiqj329,
309,r1z4vxirfev14o,
310,rh45owokoxgcl,
311,r3vqkd868p9s2z,
312,r1coc1e97b0ghf,
313,r3lpstdzkpjett,
314,riljj9xa056dm,
315,r28bluj8launej,
316,r145nccbjvlnj0,
317,r3qdxqhmd3xjdw,
318,r1l33uxfculja2,
319,r1qi6fkzd2267m,
320,r230locjf1d9k,
321,r1gum0chme28kx,
322,rc75oe54w92x9,
323,r381k6l36lx7dh,
324,ro0w1l31siott,
325,r2e7w8nqse1qzh,
326,r3m1mhle3mzd1k,
327,r28klgnhjs1eqb,
328,raaipvjbsq7kc,
329,r2w3wtg3rorgfn,
330,r2fn1803lsts38,
331,r125xo737es4bf,
332,r1d15c54zzsa0c,
333,R2N4UYQ6QLUWJ4,
334,R10KA44L8SB59A,
335,R25B48DBYSQJNA,
336,R105FCW7G8HS3,
337,R1GRT261B5Q5KK,
338,RMRAOH9LOV6Q7,
339,RY8WVLR81BMM4,
340,R12B95ZC4GO4H6,
341,R19RCA7LH3DSF8,
342,R3GX1I6WBEUDMN,
343,RML2E0TXZE66F,
344,R5N979X7IOIFG,
345,R1FBW7UO8LH04J,
346,RSI7UB1L2U0AW,
347,R2W3RWKE5AP90R,
348,R61OIRB78M7OW,
349,R2WPQQNPXZRVDO,
350,R3IFOCRZVND0CJ,
351,rhw33rlfqf74g,
352,r2c3wx5d3aqish,
353,r21i3w872uxop5,
354,r1ptoqpmgv84ng,
355,r1bmtqlgz3498,
356,r2wgzu97q5tifo,
357,rth1bg8tbmkwq,
358,r2m2dro40yulky,
359,rb76sjyfbwyaz,
360,rhcy8lu1wxihb,
361,rjzg9b09c68r7,
362,r1sojzrekueazu,
363,r3vqolf2q3f2f7,
364,r24vff7i3zgier,
365,r1saf47h2qo7rc,
366,r1xcvvls1qrsvy,
367,r1kekrk0tbmi9l,
368,r1ph203chrw2qi,
369,r35ftzk0av8cie,
370,r22xt144wmv9eo,
371,r33cqweuxbheh6,
372,r3ouf32g7ojj4y,
373,r30helepmwp391,
374,rny8nygkdbwyi,
375,r221xdwkjzx6er,
376,r1gpuwc3ujq598,
377,ru5cmtrjgaks1,
378,R1XHSO1BYU7EAZ,
379,R3F4WULSHPTNSC,
380,RQ3CSRKN1GR1F,
381,RCSXFT6RP2WJG,
382,R2BZURO7E6FE4P,
383,R39BKWATGQB2G6,
384,R2VNJYJ2ING6DK,
385,R1NKP0KPD5WQ4G,
386,RAP57BOKBA5HS,
387,RHF6LHG8EBLUH,
388,R3SHSJ9378AEQ7,
389,R1CJ1FG43XG73Y,
390,R1G56SKEHO910W,
391,RAQWMDZTMXBN7,
392,R23NTHCL6DA7XL,
393,R3MJQ5Q5M8PK4M,
394,R1A97S7ANH0QGN,
395,R143I8PT9UZE8V,
396,RU703Y6BZRXBD,
397,R1CGML3S54AFHK,
398,r11sx584hsfew5,
399,rup70t89ahz1d,
400,rnc4vk8uyv9vm,
401,rejc47q873yfn,
402,R1JTK9ABGYY649,
403,RH5PMMGMXCUO,
404,R2Q5CM6K0HLV01,
405,RINA75IQG4ZQG,
406,RMAT8G9GEYIZE,
407,R1H5JUSRZG485A,
408,R34GHAQZRD2SD7,
409,RZFSV4WHIMQ85,
410,R24IZA70V6QE4T,
411,R3GZ6Z3OI9F8GN,
412,R3LOPYN3ULKLD7,
413,R3F0BUMWSHCJXS,
414,R3Q7UX32O94W9I,
415,R2ZWNIT292DMLK,
416,RNEAT8MO5S0PU,
417,R3HI59KTCW7OYI,
418,R1CK430MSOULN4,
419,R2411A5KGDBDSJ,
420,R1UOBUWUI9IH54,
421,RA1JZ2V7PGG5H,
422,R197FO0RGOQNHO,
423,R2SVQRY5SORYTL,
424,R1C3598425H49E,
425,R1HK8JFZWZRRAN,
426,RSPGIOT7L7NGP,
427,RNQSMDPJGBEGJ,
428,R1X66YYZHPN0WL,
429,R3TOVS78B12LKJ,
430,RCRFOM2V6S8NI,
431,RGYUK4VN87AR8,
432,R390UOC8YT8VAT,
433,R17JQIGBPUE27J,
434,R26XFG8COBT989,
435,RIQQ9UHMS5WLQ,
436,R3LCJMAWNVEO8M,
437,R4991O1JO1AQY,
438,RT0N21DSHAMK6,
439,R29E2PH0AAHWA9,
440,RDRTJCS9V08CF,
441,RR5EHSP7GVZD6,
442,R1DU1OJVV5IAL2,
443,RBYG2NJ9MZ5UX,
444,R16SXYJLPWW94F,
445,R38AS7XJB7A1PI,
446,R1OPDEMNGX8154,
447,R2TXNQUGXJIUX6,
448,R17K8Y2JHVYB1U,
449,R2JC0TERDDT0UU,
450,RM937Z4TWP4C4,
451,R1HMFY39T7W1M8,
452,R30J8Y0YRYGIMK,
453,R2U2P4JZNO00T6,
454,RV7C12B382IS,
455,R2RE6O9SCATQAQ,
456,R35S9A8XWEVBAF,
457,R20D0XMNZYY1A2,
458,R2V7C2AAYMGYCW,
459,R31AOW2SD4WPFM,
460,R3L36UE4NU8BPX,
461,R1NJ7BTSAAU4L7,
462,R2MM0U97J64S3Z,
463,R3H3I6G9YP3ZX6,
464,R1QE5SKKIW9JIJ,
465,R2QRTIPDJY4LX0,
466,R36GVO8KWSP973,
467,R2XGBJOARLHZ44,
468,R271YVALK7P4XN,
469,R3JYQMOLT4JI7R,
470,R22A5YRDXMZN9F,
471,R2BD5EN7U9822D,
472,R1I2H7G4RQHKXY,
473,R2V6OUI6TTL86E,
474,R3B438I5X4ECK5,
475,R2C5LB62ZS98XG,
476,RGZT8VTE4F3GI,
477,R11MAVQ8S9IW29,
478,RFTG1VQQFDPYK,
479,R2VILUANTZ1ATY,
480,R1BKBTRGUU6XRY,
481,R3ELY165URG1JW,
482,ROGXRUD08JBUL,
483,R3I13FSMLV1H11,
484,R1TXS8HU3DVDNP,
485,R3JPSKGC51TJ99,
486,RI1O3GIOFQTUM,
487,R23OUNBGLMLM9K,
488,R1NGJTRYLH8GJX,
489,RONO8O7RUZSWZ,
490,R1SZBT9LTC3OQ9,
491,R19KQ54WGV3123,
492,R3SKKMERP2FSM5,
493,RPW3MASJB8TPW,
494,R2PPDVHPFFS9HG,
495,R1HND9LLFLICE3,
496,R2Y8I5G2CPLVRJ,
497,R3QBD31HLWMX45,
498,r16eqoena21n3n,
499,r9p4gln22oyim,
500,r2cg4a620dytcq,
501,r1u0dcor1eoy2d,
502,r1l9bvbi1xuqjm,
503,r1kb46exxsdjae,
504,r17keyfn25vkai,
505,r2xvzrsqjxknsa,
506,r3p77l6ts473nu,
507,r2xgdsglyyq1wl,
508,r11i1lu4m7r4a,
509,r2sr73o0wn12oj,
510,r14lrrmmlvntmk,
511,r1jtmiy0qutbff,
512,rdv5j32yokhjn,
513,r1uyf1m8v73mjn,
514,r310bb5eodek60,
515,r2wqv5xrl2fp98,
516,r3o6ykc6ezavpi,
517,r2i6b66nkqp5mg,
518,r3itgevpsafuzz,
519,rkvee6woao16,
520,r2ewawaasvkiu6,
521,r1pq4tpvd65qzc,
522,r24buowpzy1omz,
523,r215q7epuldp31,
524,r1h3r4dg31ar0s,
525,rkl8jhw3o1ncb,
526,r3vz55g7jbeg40,
527,r1op8rhg4dnmyb,
528,r3k2xficgifpqm,
529,rddci11gkxt8o,
530,r1yo4vwx1m9zci,
531,rgrl6d186ri1e,
532,rzif3guulhjsb,
533,r2q620ypriejz0,
534,r7yiyhzgmz341,
535,r3jf253xo6qega,
536,R3PLY2ZOB5EXK7,
537,R36NN3U74L9UPA,
538,R3UK4164FZF2M6,
539,R2RCM67QCUH96,
540,R2AXOVTV9MVHK9,
541,R8QSEJ6746FBI,
542,R1L1FY1YV165FX,
543,RXOJ1VDCO9MR,
544,R3G102GH42T752,
545,R597BJ5UKAOQJ,
546,R7I08XM7W4R4Z,
547,R2ZQ904YHZABI9,
548,R2LG562SDE07JT,
549,R1SSU81JTBL1Y8,
550,R3Q15CNRAYU5A6,
551,R3RENA55ZA3RP5,
552,R1JF8CTBF3ELAT,
553,RNRZWK8GDJ0L2,
554,R27S8TPPMWVACM,
555,RY2GYY1OU6U2W,
556,R2T8K0QGKLT1TT,
557,R365JG618IVVOB,
558,RPC39D5GPU6YV,
559,ROSCH80LW48B2,
560,R3SHOF2GESYLV,
561,RMCQCA9DTFJPL,
562,RHMLFIK7C3J51,
563,R2DPSOILOJSXOY,
564,R2J49GKDWBSXT0,
565,R3HPSXDQ6D5H0C,
566,R2KC1500ANFRTH,
567,R4HCJEN08DRG6,
568,R3HPXB6KWAGJVC,
569,R1H2KFAP17NQYQ,
570,R1PUEFPIB7P8O6,
571,RG36ON5LI5XXD,
572,R1UAUVELPSGW14,
573,R33DAGVU1WFIU5,
574,R2Q7NRZSUJ76FQ,
575,R6GHXEJSVGDAK,
576,R23FNKWVQFUE8P,
577,R2ULRT476ONXZA,
578,RI4878DTO10VK,
579,R16VH3Z471YH9T,
580,R10BVE9ID87NUO,
581,R1WYEBC8Q7LV0I,
582,R3MM4JCS16YREI,
583,R1JMVE9QBAT2RQ,
584,R11DYGJY2VWL8L,
585,R3SSAU82KEF6I6,
586,RPKLIISW1BW5L,
587,R2LHGR67W8IQWP,
588,R1W12I5MPF1T8P,
589,R1XZHU054O4GK3,
590,R1VMYMBPTWUW8S,
591,R32J10H6LDKI1T,
592,R1MY8RQ13MWB91,
593,R2T3RGBB7M6MGZ,
594,R1L3OEJAAJTHSR,
595,R3N9EPF3W22DOR,
596,R2KQB054KSJF7Z,
597,R1PTQ2EQTG6R70,
598,R2A5G02147BHRT,
599,R1R7J0Y5YSQM0H,
600,RQHX5AYGDU9CN,
601,R2KQ0K1I67QNXL,
602,R3CS2RSEBIQBB5,
603,R1JCBVWKUGHKUW,
604,R3KMXQ5DS9K4KF,
605,R1R7KC01YPJFZP,
606,RFWIDCLWVOG6G,
607,R37NWVSP7CZGH4,
608,R2F3LDEWTPFP50,
609,R296CIW8SYQ8YP,
610,R3NO0PEH2XG7VB,
611,R2Y988FR5M0EH6,
612,r18d082ol19z49,
613,rxnkofi3slnd,
614,r3f5s3nrlidq3p,
615,rnh3pb9y70bb9,
616,r17n5xx3v0njuu,
617,r17br9dw8en9b6,
618,r236jqxcaijczk,
619,rwj1lelgcywx4,
620,r1gnl1wrr65qq5,
621,r14ek3helg7ftp,
622,rpi5dwxauevic,
623,r3nn9kgaxpd6fr,
624,r3gaq5gtu1rbpu,
625,r40af42r59bnx,
626,r2et7fjak16dz2,
627,r3gubj53lcgtxj,
628,r2v6sn1y2q2fqk,
629,r2o6gsfnqzgwg0,
630,r3o4p7shsgvv0l,
631,R1F31967MRDKPM,
632,R191ALUGW7SDN5,
633,R1U2NWVAFS6GRX,
634,R3SRSD6REGOIUL,
635,RUV57C3XAW0JM,
636,R2T21HWD5XY5JW,
637,R2ZIS3AJDX6WZP,
638,R2N2CMGRDGJQNU,
639,R1BNBD8FOPRY7E,
640,R242B5KP150J9H,
641,R2FVR8YNA7M50F,
642,RHI1PK63HRT9N,
643,R2I4TE55HERN1U,
644,REUN6T2N0RVI4,
645,RDR9ZCGTCEI31,
646,RITXO4VTVA5C7,
647,R396BRYZ3L1N4H,
648,RSV0UGBN5QP2G,
649,R2VZ01VEZGIRGT,
650,R26QP9FCCXRVZU,
651,r2f0dzd55xa8u1,
652,r2lz5k4r1vsejl,
653,r3v3z0258ph9p4,
654,r1vad6zsqzmt90,
655,r17wl4fffb50dy,
656,r35alokwjnvweh,
657,r28434ls4mna62,
658,r2xb3hieclh8a8,
659,r35vaefuz4y3u0,
660,rwk1yoehjt358,
661,rum5bfvvpk9z8,
662,r39e1fz0yfynh6,
663,r3a5jdhp5q4lb3,
664,r4ijmsdnls7h1,
665,R382FSMJY1AFN3,
666,R3TBEG0C5IDFIT,
667,RUGG1EICQUWET,
668,R2HC1HHRBC82VN,0
669,R3TF8GYRKMNBEZ,0
670,R2A6X0WM1BYLS5,4
671,RX9L39MZIWKSP,3
672,R1NJWFSHNY3156,8
673,R1F3A1S86Z2LPW,5
674,R2GBAXP9K2O1MF,37
675,R2QNKQWWUGM41N,2
676,RG0YTEQVUQI21,1
677,R3C9P6MB3VKBY3,1
678,R1KBGEPOWTBK8Y,36
679,R2ESRA1C9856SP,1
680,R3MBUZJAR37QE5,15
681,R2M1F66T61GS59,0
682,R23GR83F2BC4C9,16
683,R3OJVHY89NS993,1
684,ROHN0QFU4L8W6,13
685,R2TUDM8UCARSZP,9
686,R39F0CBM8IA2MM,9
687,R3DDQOOA1MVQB4,2
688,RS9UF7LVSBXM9,5
689,RAV8S3Y87XB3Y,17
690,R3T91UXMU1BLY6,10
691,R26QQ74HX9LQ4L,1
692,R37XZKQUCHSMC8,4
693,R12VLP141UHBPT,8
694,R1KFMHB02UDA67,2
695,R18MQY37T8SN1X,7
696,R395S6DZ5V0D5J,0
697,R1BB1EOBZPTD4C,6
698,R2F60XNMU31CMV,0
699,R1CRA47PBHXR94,5
700,R43K7RKFT08VO,4
701,R3IFDYYDFUZ9TM,2
702,R3ORJC4PZN4VYG,2
703,RXBHBL79V6KZS,0
704,R2MC1LZKTVFCL2,6
705,R2X32N4Q4ZKPNH,36
706,R2G8ASJY7FVCHS,0
707,R1B3UVP89GDWJE,2
708,R2S6ZE0NAOWOGO,2
709,R23VNGZHPJUE9,1
710,R1CW3XXB62N7ME,0
711,R36M84HW5WW6LP,5
712,R30548LR281H9B,10
713,R31LSA5UPBKUY8,3
714,RWE6QPBA14T4A,4
715,RRQSPZDGTHQX9,5
716,RIU6LYXIFJFRU,0
717,RH7VYE70NBCPT,0
718,R1WQYZNBTSTARX,5
719,R3I1DDVR0W86P5,0
720,RI6453312J98F,33
721,R1629OIJT37651,8
722,R1MF1Z578I0N6P,34
723,R2ZUM0UNFCZ28R,1
724,R1INNDOZ58TZWB,2
725,RDF1A4Z00UF3L,6
726,R2TNIOAN3I0LVE,18
727,R149JEHTRARYI2,35
728,R1Z9DOKW1VU4M5,3
729,R2EUB8WTYJP0YO,7
730,R1UGEUPQ4908YX,2
731,RDFOTJYIZORKG,11
732,R2DQ2OVQT01ZBV,6
733,R1GCT5LSXPYKI5,36
734,R1SA5JQ8UQP0S9,5
735,RD8YHFLNPQSRZ,5
736,R2GXHUQXWYPV6G,37
737,R3G3KC511UIU9L,0
738,R3UV8NMIB5AICU,2
739,R2VF7IFNIIMP0J,2
740,R2UEAXY4OR20IG,2
741,RO0530RH33XOK,1
742,RF42BMJZMZ669,12
743,R3NYY6TJD7EONN,1
744,R72NF1XQ58HMX,7
745,R3CUQB9V77QDCD,2
746,R1XZQLEMS26MNR,9
747,RKL6WTWVG27G9,1
748,R2J1D5GBZNNS6E,0
749,R1BP7WDGHM4FVB,3
750,R28QJVA8I1HPER,1
751,R1JZTNKOSBA0LT,7
752,R29ZNR2UKL0LDQ,7
753,R1GNQADNCESF7L,0
754,R3PC7IH0YX1T29,18
755,RJN8SUSFCLABP,10
756,R3CJZYMUV787VV,8
757,R3SN1O68XGSL62,2
758,R1KDYTGE7CRTMG,5
759,R1UI0GXKNXYUCK,8
760,R1EW18YBO5T8SK,0
761,R1M05KPEJ229C0,6
762,R386SQ69JFWLOV,1
763,R13K0ZX6MSL2KT,0
764,R153NHQG1JVG94,34
765,R3UQJKEIO3DHZN,10
766,R15KD9163OEVT0,1
767,R19PQOOP4WMZRI,1
768,R1H0LN32AQASF9,35
769,R19UAVAWX9L5S7,8
770,R137S6JPJKZHE,11
771,R1U53MNCU2EA8X,1
772,R30ZP84G3IT8H1,2
773,RSTFPS0TPODK3,1
774,R3FUEB91Y1R7PP,1
775,R27OKATKHC12OQ,0
776,R2T05S953UDD2D,4
777,R2EJU7WNN6BQJK,0
778,R1ALRKTQEK9F7I,6
779,R3SVE5K7OBS816,1
780,RPIKV0G47BOA3,18
781,RSZIRCEHDM3GQ,0
782,R1A4NWHA7IF40F,0
783,R16FYTRHW6S5QT,4
784,R13HNPSJIVK3PJ,9
785,RV6H51L48DZJP,12
786,R3PPWXV2SATXOQ,5
787,R1OH8XSCA5P1NJ,0
788,R21AGKUYK6Y05Q,19
789,R1CJQNAVSQ2WXT,5
790,R2O0PE5MX9EV9S,10
791,R16UL7IK08V071,10
792,R1A4JTS6QX6JJO,10
793,R2RMD2SKF8ONE7,9
794,R2XVNCA2X1EBY7,0
795,R3U7BW5P7GLAAE,1
796,R72OXA1DDBKYY,33
797,R2YY9S00HJCAT4,6
798,R8986PPYGYW1K,3
799,R3IBKCKQSQLMC1,0
800,R11RAF6556EEXV,3
801,R1V9QKG695R0QL,10
802,R1CJLIFFZLNH6F,7
803,R3J3I5OSO3SKS0,13
804,R3AZBKG2KNPJ99,1
805,R2FPQTFSX8RQ2L,6
806,R1IEU9LGMLKSMJ,2
807,R2N7YPZDDHXG8W,11
808,R2JX5M44KDHLNC,11
809,R2POGM5TS0P1R0,3
810,R13HM0GH5FYWU8,7
811,R3R0AZFKJ57WK,1
812,R2O51S2Z4TA1BF,1
813,RPO3K2VEOF075,31
814,R2ADL5KPYYTUBO,1
815,R3UOGWA8GA8Q1R,1
816,R2Z9J7BRT7QOFF,8
817,R3NR7A2W75JC4K,5
818,R25FDODCRSGX6P,5
819,R298UMIID8R1YH,2
820,R1YAJ06Q2FNKDL,1
821,R19SGWJKOGU4BO,3
822,RZ7SLJJG0PN7V,12
823,R1WV26Z50UTPVZ,19
824,R1FCO40ISUBAWL,1
825,R38VWYTDSY7B2K,0
826,R3DM2Z2OW5VZAK,3
827,R2Q9F65GNK5N04,2
828,R163FO642L156,6
829,R2U2MW7SF4UZBT,32
830,R1DVXQ3MJAC3Z8,33
831,R2Q16WZ24WEC0V,12
832,R28E5PC24Z18HP,8
